Run,Fitness1,Solution1,Fitness2,Solution2
24,238.88913,0050005000500051004800530050005000520048,291.70428,0050005000520051005000520050005100520048
25,196.19614,0050005000500058004800520051005000500048,631.128,0050005000520041004600550049005000490048
26,82.083916,0050005000500051005000530051005000510048,79.73664,0050005000500051005000530050005000510048
27,2359.1714,0050005000520051004500520050004900500048,4061.2053,0050005000510049004700530050005000500049
28,208.22675,0050005000510051005000530050005000520048,249.36464,0050005000500046005000550050005000530048
29,566.77826,0050005000500051004800530050004800520048,1222.4252,0050005000510049004900370050005100520048
0,187.34381,0050005000500051004600530050005100520048,195.67665,0050005000530051005100530050005000510048
1,1063.9998,0050005000510053004800530051005100510049,762.13745,0050005000510045004700530051005000520048
2,371.88074,0050005000500044005400540050005100540048,340.00204,0050005100520044004700540050004900520048
3,151.10481,0050005000510051004800530051005000510048,203.30045,0050005000500046004800540052005000500047
4,101.12041,0050005000510051004900530050005000510048,110.40254,0050005000500051005000530050005000510048
5,431.76257,0050005100510050004800530050005100520049,362.28253,0050005000510049004900530050005000520049
6,173.78032,0050005000500050004700530050005200480048,124.15703,0050005000500050004900530050005100500048
7,1081.7692,0050005000500053004900530050005100510049,1046.9379,0050005100570044004800530051005100510048
8,234.75967,0050005000510050004700540050005100510049,219.7385,0050005000510047004800540050005000510049
9,95.70145,0050005000500052004800530050005000520048,83.841736,0050005000500051004900520050005000520048
10,1142.9288,0050005000510054004800530050005100510048,926.48566,0050005000510044004800530051005100520048
11,123.27699,0050005000500050004700520050005000510048,114.4633,0050005000520051005100530050005000510048
12,98.27281,0050005000500051004700520050005000520049,138.82907,0050005000510054004800520050005000510049
13,742.3308,0050005000500051004900530050005000520048,615.82385,0050005000540050005200530050005200510048
14,133.79439,0050005000510050004900530049005100500047,114.76094,0050005100510050005000530049005000510048
15,823.9225,0050005000470042005300540050005100520049,616.38574,0050005000490042005000540050005000510049
16,4620.7188,0050005000510048004500520050004900500049,3854.3652,0050005000500048004800530050005000510049
17,82.65728,0050005000510051004900530050005000510048,90.375755,0050005000500051004900530050005000510048
18,129.79149,0050005000500051004700520050005000520049,217.94724,0050005000510056004800520050005000520049
19,1148.1101,0050005000510050004700530050005100480049,942.5454,0050005000510049004800530050005000500049
20,136.61539,0050005000500051004800530050005000510048,116.96017,0050005000510051005000530050005000510048
21,154.84698,0050005000510051004900530050005000520048,205.74423,0050005000510046004700540051005000510048
22,86.46837,0050005000500051004900530050005000510048,98.66325,0050005000500048004900530050005000510048
23,1793.6797,0050005000510065005200560051004300520050,1225.9254,0050005000500064005000560051004700520049
24,291.70428,0050005000500051004800520050005000520048,252.33368,0050005000530051005200530050005100520048
25,631.128,0050005000500047004700540050005000490047,1048.3479,0050005000530037004500540050005000510048
26,79.73664,0050005000500052005000530051005000510048,82.6214,0050005000510051004900530050005000510048
27,4061.2053,0050005000510049004500530050005000500049,3382.5564,0050005000500049004800530050005000510049
28,249.36464,0050005000500046005100540050005000520048,176.66136,0050005000500047005000540050005000520048
29,1222.4252,0050005000500049004700420050004800520048,578.0864,0050005000520049005200430050005400510048
0,195.67665,0050005000520051004900530050005000520048,136.20207,0050005000520050005200530050004900510048
1,762.13745,0050005000510048004700530051005000510049,223.25784,0050005000510050004600530051005000520047
2,340.00204,0050005100510044005000540050005000530048,123.20323,0050005100510049004700530050004900510048
3,203.30045,0050005000500048004800540052005100500047,89.75361,0050005000500049004800530050005000510048
4,110.40254,0050005000500051005000530050005000510048,105.83141,0050005000500051005000530050005000510048
5,362.28253,0050005000510050004900530050005100520049,183.4285,0050005000510051004800530051005000510048
6,124.15703,0050005000500050004800540050005100480048,91.485825,0050005000510051004900520050005000520048
7,1046.9379,0050005000550048004800530051005100510048,320.8177,0050005100540050004700530051005000520047
8,219.7385,0050005000510048004800540050005100510049,122.23341,0050005000510052004800530051005000510048
9,83.841736,0050005000500052004900530050005000520048,80.68799,0050005000500051004900530050005000520048
10,926.48566,0050005000510048004900540051005100520048,210.98517,0050005000510050004800530051005000520048
11,114.4633,0050005000510051004900520050005000520048,108.02301,0050005000510052005100530050005000510048
12,138.82907,0050005000500053004800520050005000520049,109.14907,0050005000510052004800530050005000510049
13,615.82385,0050005000520051005000530050005100520048,263.41733,0050005000540050005200540050005100510048
14,114.76094,0050005100510050005000530048005100500047,90.36504,0050005100510050005000530051005000520049
15,616.38574,0050005000470041005200550050005100520049,115.51744,0050005000510052004900520050005000510048
16,3854.3652,0050005000510048004700520050005000500049,1349.9548,0050005000510051004700520051005000510048
17,90.375755,0050005000510051004900530049005000510048,90.0456,0050005000500051004900530050005000510048
18,217.94724,0050005000510054004800510050005000520049,134.05057,0050005000510053004800530050005000510048
19,942.5454,0050005000510049004800530049005100480049,391.24792,0050005000510051004800530052005000520048
20,116.96017,0050005000510051004900530050005000520048,91.2664,0050005000510051005000530051005000510048
21,205.74423,0050005000510048004800540051005000520048,118.26054,0050005000510050004600520051005000510049
22,98.66325,0050005000500049004900530050005000510048,73.70566,0050005000500050004900530050005000510048
23,1225.9254,0050005000510066005200580051004400520049,63.736,0050005000510051004900510050005100510048
24,252.33368,0050005000520051005000520050005100520048,192.63684,0050005000520051005300540050005000510048
25,1048.3479,0050005000520041004600550049005000490048,316.20435,0050005000530046004400500051005000530048
26,82.6214,0050005000500051005000530050005000510048,86.254395,0050005000510051004900530050005000510048
27,3382.5564,0050005000510049004700530050005000500049,1209.8572,0050005000510051004700530051005000510048
28,176.66136,0050005000500046005000550050005000530048,56.357468,0050005000510051004900520050005000510048
29,578.0864,0050005000510049004900370050005100520048,724.9442,0050005000530050005300600050005400500049
0,136.20207,0050005000530051005100530050005000510048,55.78717,0050005000510050004900530050005000510048
1,223.25784,0050005000510045004700530051005000520048,287.5267,0050005000510054004700530051005000510047
2,123.20323,0050005100520044004700540050004900520048,141.84412,0050005000510054004800520050004900500049
3,89.75361,0050005000500046004800540052005000500047,72.45973,0050005000500052004900520049005000510049
4,105.83141,0050005000500051005000530050005000510048,72.98309,0050005000510052004900530050005000510048
5,183.4285,0050005000510049004900530050005000520049,127.695854,0050005000510053004800520051005000510048
6,91.485825,0050005000500050004900530050005100500048,89.189064,0050005000510053004900520050005000520049
7,320.8177,0050005100570044004800530051005100510048,252.36922,0050005000510055004800520051005000510047
8,122.23341,0050005000510047004800540050005000510049,229.7217,0050005000510056004900520052005000510048
9,80.68799,0050005000500051004900520050005000520048,63.880066,0050005000500051005000530051005000510048
10,210.98517,0050005000510044004800530051005100520048,275.00485,0050005000510056004800520051005000510048
11,108.02301,0050005000520051005100530050005000510048,87.33309,0050005000510052004900530050005000510048
12,109.14907,0050005000510054004800520050005000510049,98.16814,0050005000500050004800530051005000510048
13,263.41733,0050005000540050005200530050005200510048,116.82988,0050005000520050005000530051005000500048
14,90.36504,0050005100510050005000530049005000510048,63.027637,0050005100520051005000530051005000520050
15,115.51744,0050005000490042005000540050005000510049,468.7195,0050005000510060004900500050005000500048
16,1349.9548,0050005000500048004800530050005000510049,258.70712,0050005000510055004600520051004900510048
17,90.0456,0050005000500051004900530050005000510048,69.56381,0050005000510052004900530051005000510049
18,134.05057,0050005000510056004800520050005000520049,116.34601,0050005000500049004800540051005000510048
19,391.24792,0050005000510049004800530050005000500049,175.68483,0050005000500053004800520052005000520048
20,91.2664,0050005000510051005000530050005000510048,68.62369,0050005000510051004900530051005000510048
21,118.26054,0050005000510046004700540051005000510048,132.78441,0050005000520054004700510050005000500050
22,73.70566,0050005000500048004900530050005000510048,70.993645,0050005000500052004900520051005000510048
23,63.736,0050005000500064005000560051004700520049,657.0285,0050005000510040004800470050005300500048
24,192.63684,0050005000530051005200530050005100520048,144.75412,0050005000520051005000540051005000500048
25,316.20435,0050005000530037004500540050005000510048,589.1741,0050005000520059004600480051005000520048
26,86.254395,0050005000510051004900530050005000510048,66.84786,0050005000510051004900530050005000510048
27,1209.8572,0050005000500049004800530050005000510049,202.98625,0050005000510053004600520051004900510048
28,56.357468,0050005000500047005000540050005000520048,176.04236,0050005000510056004900500050005000500049
29,724.9442,0050005000520049005200430050005400510048,2282.8335,0050005000530052005100710050005100500049
0,55.78717,0050005000520050005200530050004900510048,121.10179,0050005000500051004700520050005100500049
1,287.5267,0050005000510050004600530051005000520047,438.54483,0050005000510054004900530050005000500047
2,141.84412,0050005100510049004700530050004900510048,113.62514,0050005000500054004900510050005000500049
3,72.45973,0050005000500049004800530050005000510048,131.46744,0050005000510054005000510048005000510050
4,72.98309,0050005000500051005000530050005000510048,55.463337,0050005000510051004900520050005000500049
5,127.695854,0050005000510051004800530051005000510048,193.33824,0050005000510054004800520051005100500047
