,Indicator,Metaheuristic,Function,DRoC Type A,DRoC Type B,ERT Diversity,Critical Diversity,FRoC Type A,FRoC Type B,ERT Fitness,Critical Fitness,SRoC Type A,SRoC Type B,ERT Separation,Critical Separation,MRoC Type A,MRoC Type B,ERT Mobility,Critical Mobility,ntotal*,nshared*,Mean ID,Mean GC,SNID,EXPLORE%,INFEASIBLE%
1838,EXPLORE%,GreedyPSO,Rosenbrock,0.31436563877407664,-0.07355068499400155,0.8047081086392976,0.04888076086833117,0.3703576207803544,0.09580285518031699,0.38206158989667627,-0.10000106623062577,0.3754782182590372,-0.27545517527149055,0.4049220654385138,-0.036592485281183175,-0.31348514207636674,-0.29191938800236455,0.24429554167984482,0.32823751462564194,0.8470167261146861,-0.02012409385883743,0.019035815506411286,-0.01903581550641204,0.09500698925977459,1.0,-0.13050892272241693
1839,INFEASIBLE%,GreedyPSO,Rosenbrock,0.04879023230647316,0.05280600190087821,-0.036497195280313824,-0.045325235258220756,-0.11463308857325505,-0.1858701648453698,-0.10925629865437998,0.1871305297157717,0.03032220186290318,-0.1403259510602863,-0.0850908057889066,0.04264617388947389,0.2324037621380734,0.17310360603972375,0.06177319030916741,-0.12527365191171924,-0.09229804210843127,0.05028261332711026,-0.083771015530074,0.08377101553006788,-0.11629789704054166,-0.13050892272241693,1.0
1840,DRoC Type A,Random20PSO,Rosenbrock,1.0,0.21169536672753153,0.8500301288386694,-0.27543660997301556,-0.21337729610760525,0.02834505562669087,-0.2564652510391858,-0.02732013436367509,0.01448405853111385,-0.15640489327951207,0.21133526988920484,0.10008821015184999,0.3022729867422981,-0.016829384824276348,0.19187930259023317,0.014301184960888403,0.5951714465222138,0.46059989449034117,-0.14933016769424512,0.03729582159243064,-0.06694669808923372,0.6206995902137057,0.15942499257262677
1841,DRoC Type B,Random20PSO,Rosenbrock,0.21169536672753153,1.0,0.3997911918991095,-0.9910128675836177,0.014348445971621592,0.1826662299192096,0.020247819803953047,-0.18328476013438674,0.26981216180860024,0.038631555985800724,0.07022216856350748,-0.13521989697057116,0.09968555800605117,0.06353238125014428,0.10588143174410192,-0.06787447712353695,-0.11794334768660299,-0.2386966536998952,-0.21016788992661092,0.23130444421232532,0.3184014446373393,0.18457394020561685,-0.15005260336238366
1842,ERT Diversity,Random20PSO,Rosenbrock,0.8500301288386694,0.3997911918991095,1.0,-0.4678102027138,-0.13661831511865144,-0.1364021946344512,-0.16883295827026704,0.13726780063107832,0.2607767561365615,0.08734626898914007,0.2940477328474432,-0.013908471346137508,0.353141340630192,0.1373661617312113,0.36872743329107005,-0.14299118130134142,0.5574954884131845,0.443300779534287,-0.06334518528297224,0.01410375636090534,-0.16881394896665794,0.8395174249182497,0.10776154472751914
1843,Critical Diversity,Random20PSO,Rosenbrock,-0.27543660997301556,-0.9910128675836177,-0.4678102027138,1.0,-0.03559429925276809,-0.1784437463708907,-0.03922469444023759,0.1789476343465675,-0.31171226812637426,-0.05224613357297363,-0.11604754308313042,0.12338179327013901,-0.1134327286560926,-0.04610826073609337,-0.1219690194718175,0.05127363548633236,0.05924213618504466,0.20238823965105976,0.16254707305839358,-0.17490595348825833,-0.2685016504610052,-0.24622271758519226,0.1616834023539639
1844,FRoC Type A,Random20PSO,Rosenbrock,-0.21337729610760525,0.014348445971621592,-0.13661831511865144,-0.03559429925276809,1.0,-0.054277045777603485,0.9873228979021486,0.05334885750015029,0.07204049605892296,0.11888166440639007,0.03418371563994366,-0.21099472428218088,-0.27327599019145404,-0.2909166809631484,-0.36774801102441046,0.2852711251820808,-0.10754494041096402,-0.15043174090227593,-0.04397089148940471,-0.032864355401386144,-0.23770532355659257,-0.2008639784770384,-0.16126034870475023
1845,FRoC Type B,Random20PSO,Rosenbrock,0.02834505562669087,0.1826662299192096,-0.1364021946344512,-0.1784437463708907,-0.054277045777603485,1.0,-0.03043936068473037,-0.99999665446949,-0.1477567854644649,-0.17190252279456253,-0.26766581565504566,-0.07635153030021866,-0.2236841543474445,-0.08797390946320048,-0.20954767626961976,0.09569784253465513,-0.37560589521855264,-0.18984475969716946,-0.05559029141140974,-0.011636749380369099,0.32869665964036593,-0.31931504176104764,-0.006572579607090612
1846,ERT Fitness,Random20PSO,Rosenbrock,-0.2564652510391858,0.020247819803953047,-0.16883295827026704,-0.03922469444023759,0.9873228979021486,-0.03043936068473037,1.0,0.029462929116530978,0.09184678136469392,0.16051274579770095,0.022816159448404393,-0.21501935711174894,-0.24145346898613917,-0.2683058052037446,-0.3423935682071552,0.2634809699617394,-0.1613852915814787,-0.14249269769706324,-0.00037815601554754864,-0.06241244908328849,-0.2275404395706303,-0.2337865531884223,-0.10158841326963193
1847,Critical Fitness,Random20PSO,Rosenbrock,-0.02732013436367509,-0.18328476013438674,0.13726780063107832,0.1789476343465675,0.05334885750015029,-0.99999665446949,0.029462929116530978,1.0,0.14810253996490597,0.17194637421562997,0.26798982761729595,0.07722357355470533,0.224207466904003,0.08803624133137468,0.21037979663605028,-0.0957472787562409,0.37680182111114935,0.19124949538337652,0.055239998245786834,0.011649874063004564,-0.32847917808686466,0.32041796599815825,0.006368133186433099
1848,SRoC Type A,Random20PSO,Rosenbrock,0.01448405853111385,0.26981216180860024,0.2607767561365615,-0.31171226812637426,0.07204049605892296,-0.1477567854644649,0.09184678136469392,0.14810253996490597,1.0,0.5370733968313667,0.8429122372919541,-0.41839914552823326,0.2121260296769985,-0.06296463675685395,0.32501348279323355,0.05387433431039452,0.29113415249395463,0.18568750460359623,0.15971236199029235,-0.028468057112006343,-0.06609753269358762,0.3704531080072972,-0.12377384631052266
1849,SRoC Type B,Random20PSO,Rosenbrock,-0.15640489327951207,0.038631555985800724,0.08734626898914007,-0.05224613357297363,0.11888166440639007,-0.17190252279456253,0.16051274579770095,0.17194637421562997,0.5370733968313667,1.0,0.5556873163341115,-0.4259179646868102,0.15885979565696837,0.1872924408462478,0.28910990198779724,-0.19458178711978738,0.0686505212831347,-0.017590855281463896,0.12199635249321045,0.06521237820438636,-0.17170307839806728,0.21614029431520515,0.2124502535307328
1850,ERT Separation,Random20PSO,Rosenbrock,0.21133526988920484,0.07022216856350748,0.2940477328474432,-0.11604754308313042,0.03418371563994366,-0.26766581565504566,0.022816159448404393,0.26798982761729595,0.8429122372919541,0.5556873163341115,1.0,-0.4390902803966004,0.22665743795868643,-0.09732031045607563,0.31427539275787536,0.08625849548396809,0.43459444338577563,0.2949139278988345,0.09324370609485763,0.032722105649956104,-0.12773018143348924,0.43392811501597117,0.05487752262656699
1851,Critical Separation,Random20PSO,Rosenbrock,0.10008821015184999,-0.13521989697057116,-0.013908471346137508,0.12338179327013901,-0.21099472428218088,-0.07635153030021866,-0.21501935711174894,0.07722357355470533,-0.41839914552823326,-0.4259179646868102,-0.4390902803966004,1.0,0.10172151353458887,0.08592940184278679,0.059054148113437954,-0.08099902075991187,0.041041967225194265,-0.020036027016107794,-0.10636932884500183,-0.040396348349632,-0.0013812495591550926,0.01752471593752408,-0.09120678947064352
1852,MRoC Type A,Random20PSO,Rosenbrock,0.3022729867422981,0.09968555800605117,0.353141340630192,-0.1134327286560926,-0.27327599019145404,-0.2236841543474445,-0.24145346898613917,0.224207466904003,0.2121260296769985,0.15885979565696837,0.22665743795868643,0.10172151353458887,1.0,0.7485936568039755,0.7422635830132095,-0.7534381607745407,0.2886389142088533,0.30152287686251017,0.1939959077435507,-0.14584052351598878,-0.14978940673627175,0.47453174995802017,0.2618125962469353
1853,MRoC Type B,Random20PSO,Rosenbrock,-0.016829384824276348,0.06353238125014428,0.1373661617312113,-0.04610826073609337,-0.2909166809631484,-0.08797390946320048,-0.2683058052037446,0.08803624133137468,-0.06296463675685395,0.1872924408462478,-0.09732031045607563,0.08592940184278679,0.7485936568039755,1.0,0.716466052013864,-0.9993891581121094,-0.04188108261014601,0.030488563536079774,0.30304768341549854,-0.2800564622563145,-0.16691163928477168,0.27337509320005776,0.2907817611888594
1854,ERT Mobility,Random20PSO,Rosenbrock,0.19187930259023317,0.10588143174410192,0.36872743329107005,-0.1219690194718175,-0.36774801102441046,-0.20954767626961976,-0.3423935682071552,0.21037979663605028,0.32501348279323355,0.28910990198779724,0.31427539275787536,0.059054148113437954,0.7422635830132095,0.716466052013864,1.0,-0.7152273944147728,0.15180869505227668,0.3589633467927934,0.2981602700704114,-0.35369432594296285,-0.014753023088432493,0.615274173474338,0.30481835215709946
1855,Critical Mobility,Random20PSO,Rosenbrock,0.014301184960888403,-0.06787447712353695,-0.14299118130134142,0.05127363548633236,0.2852711251820808,0.09569784253465513,0.2634809699617394,-0.0957472787562409,0.05387433431039452,-0.19458178711978738,0.08625849548396809,-0.08099902075991187,-0.7534381607745407,-0.9993891581121094,-0.7152273944147728,1.0,0.029889465597097462,-0.020694520341967095,-0.29716603031698763,0.2714798183076048,0.17998730594632953,-0.2807507431903996,-0.2806780684348169
1856,ntotal*,Random20PSO,Rosenbrock,0.5951714465222138,-0.11794334768660299,0.5574954884131845,0.05924213618504466,-0.10754494041096402,-0.37560589521855264,-0.1613852915814787,0.37680182111114935,0.29113415249395463,0.0686505212831347,0.43459444338577563,0.041041967225194265,0.2886389142088533,-0.04188108261014601,0.15180869505227668,0.029889465597097462,1.0,0.4425639397243554,-0.12167503191704422,0.11579640470407153,-0.40184792254419827,0.6075468931295355,-0.28503326334293405
1857,nshared*,Random20PSO,Rosenbrock,0.46059989449034117,-0.2386966536998952,0.443300779534287,0.20238823965105976,-0.15043174090227593,-0.18984475969716946,-0.14249269769706324,0.19124949538337652,0.18568750460359623,-0.017590855281463896,0.2949139278988345,-0.020036027016107794,0.30152287686251017,0.030488563536079774,0.3589633467927934,-0.020694520341967095,0.4425639397243554,1.0,0.024106278703094414,-0.19807792057699186,-0.02676267199792042,0.5793811591350736,0.26775880696659116
1858,Mean ID,Random20PSO,Rosenbrock,-0.14933016769424512,-0.21016788992661092,-0.06334518528297224,0.16254707305839358,-0.04397089148940471,-0.05559029141140974,-0.00037815601554754864,0.055239998245786834,0.15971236199029235,0.12199635249321045,0.09324370609485763,-0.10636932884500183,0.1939959077435507,0.30304768341549854,0.2981602700704114,-0.29716603031698763,-0.12167503191704422,0.024106278703094414,1.0,-0.7666790079073508,-0.07527939502261402,0.03536892801407943,0.3468812949736316
1859,Mean GC,Random20PSO,Rosenbrock,0.03729582159243064,0.23130444421232532,0.01410375636090534,-0.17490595348825833,-0.032864355401386144,-0.011636749380369099,-0.06241244908328849,0.011649874063004564,-0.028468057112006343,0.06521237820438636,0.032722105649956104,-0.040396348349632,-0.14584052351598878,-0.2800564622563145,-0.35369432594296285,0.2714798183076048,0.11579640470407153,-0.19807792057699186,-0.7666790079073508,1.0,0.18300031513919163,-0.10581517987115449,-0.19948493650814805
1860,SNID,Random20PSO,Rosenbrock,-0.06694669808923372,0.3184014446373393,-0.16881394896665794,-0.2685016504610052,-0.23770532355659257,0.32869665964036593,-0.2275404395706303,-0.32847917808686466,-0.06609753269358762,-0.17170307839806728,-0.12773018143348924,-0.0013812495591550926,-0.14978940673627175,-0.16691163928477168,-0.014753023088432493,0.17998730594632953,-0.40184792254419827,-0.02676267199792042,-0.07527939502261402,0.18300031513919163,1.0,-0.1381707056743822,0.16310043723408263
1861,EXPLORE%,Random20PSO,Rosenbrock,0.6206995902137057,0.18457394020561685,0.8395174249182497,-0.24622271758519226,-0.2008639784770384,-0.31931504176104764,-0.2337865531884223,0.32041796599815825,0.3704531080072972,0.21614029431520515,0.43392811501597117,0.01752471593752408,0.47453174995802017,0.27337509320005776,0.615274173474338,-0.2807507431903996,0.6075468931295355,0.5793811591350736,0.03536892801407943,-0.10581517987115449,-0.1381707056743822,1.0,0.09379953121503826
1862,INFEASIBLE%,Random20PSO,Rosenbrock,0.15942499257262677,-0.15005260336238366,0.10776154472751914,0.1616834023539639,-0.16126034870475023,-0.006572579607090612,-0.10158841326963193,0.006368133186433099,-0.12377384631052266,0.2124502535307328,0.05487752262656699,-0.09120678947064352,0.2618125962469353,0.2907817611888594,0.30481835215709946,-0.2806780684348169,-0.28503326334293405,0.26775880696659116,0.3468812949736316,-0.19948493650814805,0.16310043723408263,0.09379953121503826,1.0
1863,DRoC Type A,RandomPSO,Rosenbrock,1.0,0.0835808958169591,-0.8152006473153476,-0.03709216248908097,-0.19997633783266697,0.004975745277543982,-0.19832892482944225,0.04322708077962055,-0.37852176431493423,-0.2897198006430839,-0.24981475968469674,0.18077197120459382,-0.11101215857185918,-0.266387015151809,-0.05619684302731953,0.13088520054539118,-0.12569457070318305,0.08564206378721043,-0.08629607577663712,0.08629607577663581,-0.05288142496257092,0.27188115835381377,0.3527403607005322
1864,DRoC Type B,RandomPSO,Rosenbrock,0.0835808958169591,1.0,-0.26698590336428757,-0.6769038705846013,-0.3817413576792407,0.2360958689993442,-0.3624869929028894,-0.2369525854465728,-0.17625263981648545,0.5853785727172861,-0.07080774474286239,-0.15961488371322805,-0.35961098010997533,-0.014442988602129486,-0.40044040453323343,-0.14028253397290488,0.28007892482982993,-0.1814547350784725,0.2081706549996747,-0.20817065499967455,0.36009157063769764,-0.10031528928139531,0.13111273988018435
1865,ERT Diversity,RandomPSO,Rosenbrock,-0.8152006473153476,-0.26698590336428757,1.0,0.3762863768694679,0.09354790554483436,-0.06444251954548526,0.08782714766988722,0.02097110011725897,0.34160347665720964,0.1353774907015399,0.2671012712129183,0.1406301224235101,0.11478806807578788,0.24366188192907368,0.16907649677555325,-0.04893932243575164,0.11797439009997829,-0.12061882269689886,0.10942849507937936,-0.10942849507937845,0.08850556160728046,-0.4122044649981534,-0.43142227211830253
1866,Critical Diversity,RandomPSO,Rosenbrock,-0.03709216248908097,-0.6769038705846013,0.3762863768694679,1.0,0.08803743465713582,-0.32040453131652413,0.08135627992734025,0.2746798888944371,0.001461374803050544,-0.318660896904217,0.12399150246008546,0.6951791927648248,0.09284667058876223,0.17464572350993085,0.3493716094555908,0.09883541827165161,-0.4021230508086385,0.3264272583823526,-0.12215330135430444,0.12215330135430366,-0.21815600511949784,-0.21070304877991475,-0.036952040318021455
1867,FRoC Type A,RandomPSO,Rosenbrock,-0.19997633783266697,-0.3817413576792407,0.09354790554483436,0.08803743465713582,1.0,-0.13624637829208527,0.994462885580379,0.18971970556347395,0.3418524162259349,-0.24887147300104084,0.11756333640316098,-0.11466390341885244,0.22188430455241498,0.1680639605993116,-0.03345210384075223,0.13123737980651207,0.12926198529480978,-0.14056747757612806,-0.35815877695367676,0.3581587769536772,-0.49621851294921204,0.09287667353304103,0.025929553482231995
1868,FRoC Type B,RandomPSO,Rosenbrock,0.004975745277543982,0.2360958689993442,-0.06444251954548526,-0.32040453131652413,-0.13624637829208527,1.0,-0.08879262493664843,-0.937216825434623,-0.013458445445244419,0.017766820623470524,-0.2771334819706223,-0.10442877858911115,0.1735281386744061,-0.25833476924370397,-0.335203772926852,-0.5083660898244864,-0.0007122640451196756,0.07224444759405209,0.6105730810135732,-0.6105730810135738,0.5681073584860256,-0.0739554288774756,0.18374804868739011
1869,ERT Fitness,RandomPSO,Rosenbrock,-0.19832892482944225,-0.3624869929028894,0.08782714766988722,0.08135627992734025,0.994462885580379,-0.08879262493664843,1.0,0.13730347837568072,0.3367014469640714,-0.2369512773635085,0.10000534198802882,-0.10202077879219772,0.2221925940924337,0.1569620331240056,-0.07245473497761355,0.07617009027643176,0.12795170581183174,-0.12842748995696357,-0.3115420703718497,0.31154207037185017,-0.4568726023836478,0.08631908705395575,0.04994927951252876
